issn,issn_alt,context_name,journal_url,language
2329-311X,2372-9740,Studies in English Language Teaching,http://www.scholink.org/ojs/index.php/selt,English
2573-6426,2573-6434,Studies in Linguistics and Literature,http://www.scholink.org/ojs/index.php/sll,English
2690-3628,2690-3636,"Social Science, Humanities and Sustainability Research",http://www.scholink.org/ojs/index.php/sshsr,English
2690-0785,2690-0793,Studies in Social Science Research,http://www.scholink.org/ojs/index.php/sssr,English
2576-1986,2576-1994,Urban Studies and Public Administration,http://www.scholink.org/ojs/index.php/uspa,English
2687-6760,2687-6779,World Journal of Education and Humanities,http://www.scholink.org/ojs/index.php/wjeh,English
2333-5998,2375-9771,World Journal of Educational Research,http://www.scholink.org/ojs/index.php/wjer,English
2332-5534,2375-9747,World Journal of Social Science Research,http://www.scholink.org/ojs/index.php/wjssr,English
2184-1160,,SCIENTIA ANTIQUITATIS,http://www.scientiaantiquitatis.uevora.pt/index.php/SA,Portuguese
2472-5331,2472-5358,SCIENTIA MORALITAS - International Journal of Multidisciplinary Research,http://www.scientiamoralitas.com/index.php/sm,English
1913-6005,,MediaTropes,http://www.scientojournal.com/index.php/Mediatropes,English
0067-6896,2562-8941,Papers of The Bibliographical Society of Canada,http://www.scientojournal.com/index.php/bsc,English
2291-9732,,Critical Analysis of Law,http://www.scientojournal.com/index.php/cal,English
2563-562X,,Caméra Stylo,http://www.scientojournal.com/index.php/camerastylo,English
2369-937X,,Canadian Journal of Academic Librarianship,http://www.scientojournal.com/index.php/capal,English
2380-3312,,"Catalyst: Feminism, Theory, Technoscience",http://www.scientojournal.com/index.php/catalyst,English
1488-2353,,Clinical and Investigative Medicine,http://www.scientojournal.com/index.php/cim,English
2293-7579,,Confraternitas,http://www.scientojournal.com/index.php/confrat,English
2561-987X,,CANADIAN PROSTHETICS & ORTHOTICS JOURNAL,http://www.scientojournal.com/index.php/cpoj,English
1929-235X,,Caribbean Quilt,http://www.scientojournal.com/index.php/cquilt,English
1933-0065,,Early Modern Women: An Interdisciplinary Journal,http://www.scientojournal.com/index.php/emw,Japanese
2293-7609,,Early Theatre,http://www.scientojournal.com/index.php/eth,English
2574-3430,,"The International Journal of Information, Diversity, & Inclusion (IJIDI)",http://www.scientojournal.com/index.php/ijidi,English
2291-9368,2291-9376,International Journal of Indigenous Health,http://www.scientojournal.com/index.php/ijih,English
2561-7397,,The iJournal: Graduate Student Journal of the Faculty of Information,http://www.scientojournal.com/index.php/ijournal,English
2562-265X,,in:cite journal,http://www.scientojournal.com/index.php/incite,English
2560-8908,,Journal for Activist Science and Technology Education,http://www.scientojournal.com/index.php/jaste,English
2563-3546,,UTSC's Journal of Natural Sciences,http://www.scientojournal.com/index.php/jns,English
1911-8899,1911-8902,Journal of Undergraduate Life Sciences,http://www.scientojournal.com/index.php/juls,English
2371-0853,,Knots: An Undergraduate Journal of Disability Studies,http://www.scientojournal.com/index.php/knots,English
2563-223X,,The MT Review,http://www.scientojournal.com/index.php/mtrj,English
2563-3198,,New Explorations: Studies in Culture and Communication,http://www.scientojournal.com/index.php/nexj,English
2563-3635,,The Undergraduate Journal of Near and Middle Eastern Civilizations,http://www.scientojournal.com/index.php/nmcjournal,English
0226-8043,2293-7382,Quaderni d'italianistica,http://www.scientojournal.com/index.php/qua,English
2562-9972,,Re:Locations - Journal of the Asia-Pacific World,http://www.scientojournal.com/index.php/relocations,English
0034-429X,2293-7374,Renaissance and Reformation,http://www.scientojournal.com/index.php/renref,French
2371-2376,,Journal of Recovery in Mental Health,http://www.scientojournal.com/index.php/rmh,English
0081-0606,,Socialist Register,http://www.scientojournal.com/index.php/srv,English
2563-5506,,Turtle Island Journal of Indigenous Health,http://www.scientojournal.com/index.php/tijih,English
1705-8619,1718-3510,Toronto Working Papers in Linguistics,http://www.scientojournal.com/index.php/twpl,English
1703-2997,,Journal of Law & Equality,http://www.scientojournal.com/index.php/utjle,English
2563-1454,,University of Toronto Journal of Public Health,http://www.scientojournal.com/index.php/utjph,English
2563-0776,,With Caffeine & Careful Thought,http://www.scientojournal.com/index.php/wcct,English
1209-9392,,Women in Judaism: A Multidisciplinary e-Journal,http://www.scientojournal.com/index.php/wjudaism,English
2737-9493,,Security Science Journal,http://www.securityscience.edu.rs/index.php/journal-security-science,English
1576-3420,,Revista de Comunicación de la SEECI,http://www.seeci.net/revista/index.php/seeci,English
2236-6091,,Revista de Enfermagem do Centro-Oeste Mineiro,http://www.seer.ufsj.edu.br/index.php/recom,Portuguese
2675-1313,,BRAZILIAN ELECTRONIC JOURNAL OF MATHEMATICS,http://www.seer.ufu.br/index.php/BEJOM,English
2447-9551,,Revista GTLex,http://www.seer.ufu.br/index.php/GTLex,Portuguese
2526-7647,,Obutchénie. Revista de Didática e Psicologia Pedagógica ,http://www.seer.ufu.br/index.php/Obutchenie,Portuguese
2175-2516,,"A MARgem - Revista Eletrônica de Ciências Humanas, Letras e Artes",http://www.seer.ufu.br/index.php/amargem,Portuguese
1516-8603,2178-3845,Artcultura,http://www.seer.ufu.br/index.php/artcultura,Portuguese
1678-6343,,Caminhos de Geografia,http://www.seer.ufu.br/index.php/caminhosdegeografia,English
1982-7806,,Cadernos de História da Educação,http://www.seer.ufu.br/index.php/che,Portuguese
1980-5799,,Domínios de Lingu@gem,http://www.seer.ufu.br/index.php/dominiosdelinguagem,Portuguese
0104-3757,1983-1730,Ensino em Re-Vista,http://www.seer.ufu.br/index.php/emrevista,Portuguese
1980-1726,,Hygeia - Revista Brasileira de Geografia Médica e da Saúde,http://www.seer.ufu.br/index.php/hygeia,Portuguese
2237-6917,,Perspectivas em Psicologia,http://www.seer.ufu.br/index.php/perspectivasempsicologia,Portuguese
1678-5622,1982-7660,Revista de Educação Popular,http://www.seer.ufu.br/index.php/reveducpop,Portuguese
1518-6369,1982-7687,Revista Em Extensão,http://www.seer.ufu.br/index.php/revextensao,Portuguese
0560-4613,1808-0936,Revista Brasileira de Cartografia,http://www.seer.ufu.br/index.php/revistabrasileiracartografia,Portuguese
2238-8346,,Revista Educação e Políticas em Debate,http://www.seer.ufu.br/index.php/revistaeducaopoliticas,Portuguese
2675-4576,,Revista Estado da Arte,http://www.seer.ufu.br/index.php/revistaestadodaarte,Portuguese
2177-4919,2178-0498,Revista da Faculdade de Direito da Universidade Federal de Uberlândia,http://www.seer.ufu.br/index.php/revistafadir,Portuguese
0103-1570,1982-4513,Sociedade & Natureza,http://www.seer.ufu.br/index.php/sociedadenatureza,Portuguese
1983-0777,,Veterinária Notícias,http://www.seer.ufu.br/index.php/vetnot,Indonesian
2675-0678,,Caderno de Direito e Políticas Públicas,http://www.seer.unirio.br/cdpp,Portuguese
2675-1836,,"SEMEAR: Revista de Alimentação, Nutrição e Saúde",http://www.seer.unirio.br/ralnuts,Portuguese
2675-1143,,REVISTA DIREITO DAS POLÍTICAS PÚBLICAS,http://www.seer.unirio.br/rdpp,Portuguese
2675-4932,,"Revista Eletrônica de Ciência, Tecnologia e Inovação em Saúde",http://www.seer.unirio.br/rectis,Portuguese
1222-989X,,"Lucrările Seminarului Geografic ""Dimitrie Cantemir""",http://www.seminarcantemir.uaic.ro/index.php/lsgdc,English
0354-4664,1821-4339,Archives of Biological Sciences,http://www.serbiosoc.org.rs/arch/index.php/abs,English
1134-5330,2340-3438,Acta Otorrinolaringológica Gallega,http://www.sgorl.org/ACTA/index.php/acta,English
1997-0641,2415-2048,Sir Syed University Research Journal of Engineering & Technology,http://www.sirsyeduniversity.edu.pk/ssurj/rj/index.php/ssurj,English
2663-7405,,Samarra Journal of Pure and Applied Science,http://www.sjpas.com/index.php/sjpas,English
2228-8082,2629-995X,Siriraj Medical Journal,http://www.smj.si.mahidol.ac.th/sirirajmedj/index.php/smj,English
0187-0173,2007-8358,Sociológica México,http://www.sociologicamexico.azc.uam.mx/index.php/Sociologica,Indonesian
2724-0940,,"Socioscapes. International Journal of Societies, Politics and Cultures - ISSN 2724-0940",http://www.socioscapes.org/index.php/sc,English
0719-5605,,Revista Sophia Austral,http://www.sophiaaustral.cl/index.php/shopiaaustral,Spanish
2304-5132,,Revista Peruana de Ginecología y Obstetricia,http://www.spog.org.pe/web/revista/index.php/RPGO,Spanish
1806-1133,2238-9709,Diaphora,http://www.sprgs.org.br/diaphora/ojs/index.php/diaphora,Portuguese
2286-7708,,Bulletin of Applied Sciences,http://www.sptn.dss.go.th/bas/index.php/bas,Thai
2722-9807,,Sriwijaya Journal of Ophthalmology,http://www.sriwijayaopthalmology.com/index.php/sjo,English
2686-1003,,Jurnal Pengabdian Harapan Ibu (JPHI),http://www.stikes-hi.ac.id/jurnal/index.php/jphi,Indonesian
2548-6462,,Riset Informasi Kesehatan,http://www.stikes-hi.ac.id/jurnal/index.php/rik,Indonesian
2685-1318,2723-2247,"Jurnal Elastisitas: Kajian Pendidikan Ekonomi, Ilmu Ekonomi, dan Kewirausahaan",http://www.stkippgribl.ac.id/jurnal/index.php/elastisitas,English
2722-3388,2722-3396,JETA (Journal of English Teaching and Applied Linguistic),http://www.stkippgribl.ac.id/jurnal/index.php/jeta,English
2745-7974,2745-8636,Journal of Guidance and Counseling Inspiration (JGCI),http://www.stkippgribl.ac.id/jurnal/index.php/jgci,English
2621-8135,,Fidei: Jurnal Teologi Sistematika dan Praktika,http://www.stt-tawangmangu.ac.id/e-journal/index.php/fidei,Indonesian
2714-7592,2714-9609,KERUGMA: Jurnal Teologi dan Pendidikan Agama Kristen,http://www.sttiimedan.ac.id/e-journal/index.php/kerugma,Indonesian
2318-3047,,Educationis,http://www.sustenere.co/index.php/educationis,Portuguese
2318-3055,,Engineering Sciences,http://www.sustenere.co/index.php/engineeringsciences,Portuguese
2595-4318,,Entrepreneurship,http://www.sustenere.co/index.php/entrepreneurship,Portuguese
2237-9290,,Natural Resources,http://www.sustenere.co/index.php/naturalresources,Portuguese
2318-2881,,Nature and Conservation,http://www.sustenere.co/index.php/nature,Portuguese
2179-684X,,Revista Brasileira de Administração Científica,http://www.sustenere.co/index.php/rbadm,Portuguese
2179-6858,,Revista Ibero-Americana de Ciências Ambientais,http://www.sustenere.co/index.php/rica,Portuguese
2318-3039,,Scientiam Juris,http://www.sustenere.co/index.php/scientiamjuris,Portuguese
2236-9600,,Scire Salutis,http://www.sustenere.co/index.php/sciresalutis,Portuguese
2658-7874,,Systems and Management,http://www.sysnmgt.ru/index.php/SNM,English
2346-8491,,Translational and Clinical Medicine - Georgian Medical Journal,http://www.tcm.tsu.ge/index.php/TCM-GMJ,English
1982-8829,,Tempus – Actas de Saúde Coletiva,http://www.tempus.unb.br/index.php/tempus,Portuguese
2395-8030,,REVISTA TERRA LATINOAMERICANA,http://www.terralatinoamericana.org.mx/index.php/terra,Spanish
2746-4393,2807-193X,Jurnal Ilmiah Teunuleh,http://www.teunulehjournal.com/index.php/jiteunuleh,English
2349-2872,,Journal of Advanced Research in Humanities and Social Sciences,http://www.thejournalshouse.com/index.php/Journal-Humanities-SocialScience,English
2395-2288,,Journal of Advanced Research in Library and Information Science,http://www.thejournalshouse.com/index.php/Journal-Library-InformationScien,English
2455-7021,,Journal of Advanced Research in Applied Mathematics and Statistics,http://www.thejournalshouse.com/index.php/Journal-Maths-Stats,English
2456-1398,,Journal of Advanced Research in Instrumentation and Control Engineering,http://www.thejournalshouse.com/index.php/instrumentation-control-engg-adr,English
2621-4911,,Theologia in Loco,http://www.theologiainloco.com/ojs/index.php/sttjournal,Indonesian
0030-9729,,The Pakistan Development Review,http://www.thepdr.pk/pdr/index.php/pdr,English
2284-4473,,Ticontre. Teoria Testo Traduzione,http://www.ticontre.org/ojs/index.php/t3,Italian
2581-6519,,TKM International Journal for Multidisciplinary Research,http://www.tijmr.org/index.php/journal,English
2594-0619,,Tópicos del Seminario,http://www.topicosdelseminario.buap.mx/index.php/topsem,Spanish
1818-6173,,Традиционная медицина,http://www.tradmed.ru/index.php/tm,Russian
2757-6388,,trk dergisi,http://www.trkdergisi.com/index.php/trk,Turkish
0719-6520,,TS Cuadernos de Trabajo Social,http://www.tscuadernosdetrabajosocial.cl/index.php/TS,Spanish
1526-1506,,Computer Modeling in Engineering & Sciences,http://www.tspsubmission.com/index.php/CMES,English
1667-5746,,BIOCELL,http://www.tspsubmission.com/index.php/biocell,English
0199-8595,1546-0118,Energy Engineering,http://www.tspsubmission.com/index.php/energy,English
1555-2578,,Fluid Dynamics & Materials Processing,http://www.tspsubmission.com/index.php/fdmp,English
2049-8543,,International Journal of Mental Health Promotion,http://www.tspsubmission.com/index.php/ijmhp,English
2164-6341,,Journal of Renewable Materials,http://www.tspsubmission.com/index.php/jrm,English
1556-5300,,Molecular & Cellular Biomechanics,http://www.tspsubmission.com/index.php/mcb,English
1851-5657,,Phyton-International Journal of Experimental Botany,http://www.tspsubmission.com/index.php/phyton,English
1541-0161,,Sound & Vibration,http://www.tspsubmission.com/index.php/sv,English
2667-5013,,KÜLTÜR ENVANTERİ DERGİSİ,http://www.tubaked.tuba.gov.tr/index.php/tubaked,Turkish
2602-4462,,Uluslararası Kırsal Turizm ve Kalkınma Dergisi (IRTAD) E-ISSN: 2602-4462,http://www.turizmvekalkinma.org/index.php/irtadjournal,English
1750-6751,1750-676X,The Journal of Prediction Markets,http://www.ubplj.org/index.php/jpm,English
2659-4218,,Esferas Literarias,http://www.uco.es/ucopress/ojs/index.php/Esferas,Spanish
0213-1854,2386-9658,Alfinge. Revista de Filología,http://www.uco.es/ucopress/ojs/index.php/alfinge,English
2659-3998,,Astarté. Estudios del Oriente Próximo y el Mediterráneo,http://www.uco.es/ucopress/ojs/index.php/astarte,English
2254-0059,,EDMETIC,http://www.uco.es/ucopress/ojs/index.php/edmetic,Spanish
2445-4559,,Hikma,http://www.uco.es/ucopress/ojs/index.php/hikma,English
2444-3921,,International Journal for 21st Century Education,http://www.uco.es/ucopress/ojs/index.php/ij21ce,English
2445-2378,,Mediterranea. International Journal on the Transfer of Knowledge,http://www.uco.es/ucopress/ojs/index.php/mediterranea,English
1137-6015,,Meridies. Estudios de Historia y Patrimonio de la Edad Media,http://www.uco.es/ucopress/ojs/index.php/meridies,English
2603-9982,,"Matemáticas, educación y sociedad",http://www.uco.es/ucopress/ojs/index.php/mes,Spanish
2445-2874,,Pet Behaviour Science,http://www.uco.es/ucopress/ojs/index.php/pet,English
2530-7878,,Revista Española de Filosofía Medieval,http://www.uco.es/ucopress/ojs/index.php/refime,English
2531-1336,,Revista de Innovación y Buenas Prácticas Docentes,http://www.uco.es/ucopress/ojs/index.php/ripadoc,Spanish
2660-9320,,"REVISTA INTERNACIONAL DE TURISMO, EMPRESA Y TERRITORIO",http://www.uco.es/ucopress/ojs/index.php/riturem,Spanish
2695-8465,,SKOPOS. Revista Internacional de Traducción e Interpretación. e-ISSN: 2695-8465. ISSN: 2255-3703,http://www.uco.es/ucopress/ojs/index.php/skopos,English
2605-2954,,Transletters. International Journal of Translation and Interpreting,http://www.uco.es/ucopress/ojs/index.php/tl,English
2255-1905,,UCOARTE. Revista de Teoría e Historia del Arte,http://www.uco.es/ucopress/ojs/index.php/ucoarte,English
2319-0639,,Revista Brasileira de Gestão e Inovação (Brazilian Journal of Management & Innovation) - ISSN: 2319-0639,http://www.ucs.br/etc/revistas/index.php/RBGI,Portuguese
1984-4921,,ANTARES: Letras e Humanidades,http://www.ucs.br/etc/revistas/index.php/antares,Portuguese
1677-0943,2178-2687,Conexão - Comunicação e Cultura,http://www.ucs.br/etc/revistas/index.php/conexao,Portuguese
2178-4612,,CONJECTURA: filosofia e educação,http://www.ucs.br/etc/revistas/index.php/conjectura,Portuguese
2237-0021,2316-8218,Revista Direito Ambiental e Sociedade,http://www.ucs.br/etc/revistas/index.php/direitoambiental,Portuguese
2236-2762,,Métis: história & cultura,http://www.ucs.br/etc/revistas/index.php/metis,Portuguese
2178-9061,,ROSA DOS VENTOS - Turismo e Hospitalidade,http://www.ucs.br/etc/revistas/index.php/rosadosventos,Portuguese
2318-5279,,SCIENTIA CUM INDUSTRIA,http://www.ucs.br/etc/revistas/index.php/scientiacumindustria,Portuguese
2007-1094,,Apertura,http://www.udgvirtual.udg.mx/apertura/index.php/apertura,Spanish
2539-4703,,"FACCEA - Revista Facultad de Ciencias Contables, Económicas y Administrativas",http://www.udla.edu.co/revistas/index.php/faccea,Spanish
